Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max
Centro-Oeste,DF,Brasilia,2024,7,11,27.8
Centro-Oeste,DF,Brasilia,2024,7,12,26.6
Centro-Oeste,DF,Brasilia,2024,7,13,24.0
Centro-Oeste,DF,Brasilia,2024,7,14,24.2
Centro-Oeste,DF,Brasilia,2024,7,15,23.8
Centro-Oeste,DF,Brasilia,2024,7,16,24.5
Centro-Oeste,DF,Brasilia,2024,7,17,24.5
Centro-Oeste,DF,Brasilia,2024,7,18,25.2
Centro-Oeste,DF,Brasilia,2024,7,19,25.0
Centro-Oeste,DF,Brasilia,2024,7,20,24.2
Centro-Oeste,DF,Brasilia,2024,7,21,23.8
Centro-Oeste,DF,Brasilia,2024,7,22,24.1
Centro-Oeste,DF,Brasilia,2024,7,23,25.1
Centro-Oeste,DF,Brasilia,2024,7,24,25.5
Centro-Oeste,DF,Brasilia,2024,7,25,24.9
Centro-Oeste,DF,Brasilia,2024,7,26,25.9
Centro-Oeste,DF,Brasilia,2024,7,27,26.2
Centro-Oeste,DF,Brasilia,2024,7,28,27.4
Centro-Oeste,DF,Brasilia,2024,7,29,27.2
Centro-Oeste,DF,Brasilia,2024,7,30,27.1
Centro-Oeste,DF,Brasilia,2024,7,31,27.7
Centro-Oeste,DF,Brasilia,2024,8,1,26.1
Centro-Oeste,DF,Brasilia,2024,8,2,24.5
Centro-Oeste,DF,Brasilia,2024,8,3,25.1
Centro-Oeste,DF,Brasilia,2024,8,4,26.5
Centro-Oeste,DF,Brasilia,2024,8,5,25.8
Centro-Oeste,DF,Brasilia,2024,8,6,25.1
Centro-Oeste,DF,Brasilia,2024,8,7,25.5
Centro-Oeste,DF,Brasilia,2024,8,8,26.5
Centro-Oeste,DF,Brasilia,2024,8,9,27.9
Centro-Oeste,DF,Brasilia,2024,8,10,25.9
Centro-Oeste,DF,Brasilia,2024,8,11,29.9
Centro-Oeste,DF,Brasilia,2024,8,12,28.1
Centro-Oeste,DF,Brasilia,2024,8,13,28.2
Centro-Oeste,DF,Brasilia,2024,8,14,29.4
Centro-Oeste,DF,Brasilia,2024,8,15,28.5
Centro-Oeste,DF,Brasilia,2024,8,16,29.0
Centro-Oeste,DF,Brasilia,2024,8,17,28.9
Centro-Oeste,DF,Brasilia,2024,8,18,28.9
Centro-Oeste,DF,Brasilia,2024,8,19,29.0
Centro-Oeste,DF,Brasilia,2024,8,20,28.9
Centro-Oeste,DF,Brasilia,2024,8,21,29.1
Centro-Oeste,DF,Brasilia,2024,8,22,29.5
Centro-Oeste,DF,Brasilia,2024,8,23,30.0
Centro-Oeste,DF,Brasilia,2024,8,24,30.0
Centro-Oeste,DF,Brasilia,2024,8,25,29.2
Centro-Oeste,DF,Brasilia,2024,8,26,27.9
Centro-Oeste,DF,Brasilia,2024,8,27,28.9
Centro-Oeste,DF,Brasilia,2024,8,28,28.2
Centro-Oeste,DF,Brasilia,2024,8,29,26.9
Centro-Oeste,DF,Brasilia,2024,8,30,27.2
Centro-Oeste,DF,Brasilia,2024,8,31,29.4
Centro-Oeste,DF,Brasilia,2024,9,1,29.5
Centro-Oeste,DF,Brasilia,2024,9,2,30.5
Centro-Oeste,DF,Brasilia,2024,9,3,31.5
Centro-Oeste,DF,Brasilia,2024,9,4,32.2
Centro-Oeste,DF,Brasilia,2024,9,5,31.6
Centro-Oeste,DF,Brasilia,2024,9,6,31.6
Centro-Oeste,DF,Brasilia,2024,9,7,30.2
Centro-Oeste,DF,Brasilia,2024,9,8,29.5
Centro-Oeste,DF,Brasilia,2024,9,9,29.2
Centro-Oeste,DF,Brasilia,2024,9,10,28.9
Centro-Oeste,DF,Brasilia,2024,9,11,28.8
Centro-Oeste,DF,Brasilia,2024,9,12,30.1
Centro-Oeste,DF,Brasilia,2024,9,13,30.4
Centro-Oeste,DF,Brasilia,2024,9,14,31.0
Centro-Oeste,DF,Brasilia,2024,9,15,30.9
Centro-Oeste,DF,Brasilia,2024,9,16,32.3
Centro-Oeste,DF,Brasilia,2024,9,17,32.2
Centro-Oeste,DF,Brasilia,2024,9,18,30.8
Centro-Oeste,DF,Brasilia,2024,9,19,30.8
Centro-Oeste,DF,Brasilia,2024,9,20,30.9
Centro-Oeste,DF,Brasilia,2024,9,21,32.2
Centro-Oeste,DF,Brasilia,2024,9,22,32.5
Centro-Oeste,DF,Brasilia,2024,9,23,33.0
Centro-Oeste,DF,Brasilia,2024,9,24,32.0
Centro-Oeste,DF,Brasilia,2024,9,25,33.1
Centro-Oeste,DF,Brasilia,2024,9,26,33.4
Centro-Oeste,DF,Brasilia,2024,9,27,33.8
Centro-Oeste,DF,Brasilia,2024,9,28,34.1
Centro-Oeste,DF,Brasilia,2024,9,29,31.6
Centro-Oeste,DF,Brasilia,2024,9,30,30.0
Centro-Oeste,DF,Brasilia,2024,10,1,31.4
Centro-Oeste,DF,Brasilia,2024,10,2,32.3
Centro-Oeste,DF,Brasilia,2024,10,3,34.7
Centro-Oeste,DF,Brasilia,2024,10,4,34.7
Centro-Oeste,DF,Brasilia,2024,10,5,35.2
Centro-Oeste,DF,Brasilia,2024,10,6,34.8
Centro-Oeste,DF,Brasilia,2024,10,7,34.0
Centro-Oeste,DF,Brasilia,2024,10,8,32.0
Centro-Oeste,DF,Brasilia,2024,10,9,33.1
Centro-Oeste,DF,Brasilia,2024,10,10,27.1
Centro-Oeste,DF,Brasilia,2024,10,11,30.7
Centro-Oeste,DF,Brasilia,2024,10,12,27.1
Centro-Oeste,DF,Brasilia,2024,10,13,29.4
Centro-Oeste,DF,Brasilia,2024,10,14,29.0
Centro-Oeste,DF,Brasilia,2024,10,15,24.0
Centro-Oeste,DF,Brasilia,2024,10,16,26.5
Centro-Oeste,DF,Brasilia,2024,10,17,27.1
Centro-Oeste,DF,Brasilia,2024,10,18,26.8
Centro-Oeste,DF,Brasilia,2024,10,19,25.5
Centro-Oeste,DF,Brasilia,2024,10,20,25.3
Centro-Oeste,DF,Brasilia,2024,10,21,25.6
Centro-Oeste,DF,Brasilia,2024,10,22,26.5
Centro-Oeste,DF,Brasilia,2024,10,23,28.9
Centro-Oeste,DF,Brasilia,2024,10,24,28.5
Centro-Oeste,DF,Brasilia,2024,10,25,27.2
Centro-Oeste,DF,Brasilia,2024,10,26,30.1
Centro-Oeste,DF,Brasilia,2024,10,27,26.6
Centro-Oeste,DF,Brasilia,2024,10,28,26.5
Centro-Oeste,DF,Brasilia,2024,10,29,26.3
Centro-Oeste,DF,Brasilia,2024,10,30,23.2
Centro-Oeste,DF,Brasilia,2024,10,31,23.1
Centro-Oeste,DF,Brasilia,2024,11,1,25.3
Centro-Oeste,DF,Brasilia,2024,11,2,25.9
Centro-Oeste,DF,Brasilia,2024,11,3,26.0
Centro-Oeste,DF,Brasilia,2024,11,4,28.0
Centro-Oeste,DF,Brasilia,2024,11,5,20.8
Centro-Oeste,DF,Brasilia,2024,11,6,26.0
Centro-Oeste,DF,Brasilia,2024,11,7,26.1
Centro-Oeste,DF,Brasilia,2024,11,8,24.3
Centro-Oeste,DF,Brasilia,2024,11,9,24.2
Centro-Oeste,DF,Brasilia,2024,11,10,27.4
Centro-Oeste,DF,Brasilia,2024,11,11,25.5
Centro-Oeste,DF,Brasilia,2024,11,12,25.6
Centro-Oeste,DF,Brasilia,2024,11,13,25.7
Centro-Oeste,DF,Brasilia,2024,11,14,23.0
Centro-Oeste,DF,Brasilia,2024,11,15,21.0
Centro-Oeste,DF,Brasilia,2024,11,16,25.0
Centro-Oeste,DF,Brasilia,2024,11,17,22.1
Centro-Oeste,DF,Brasilia,2024,11,18,26.3
Centro-Oeste,DF,Brasilia,2024,11,19,26.9
Centro-Oeste,DF,Brasilia,2024,11,20,27.4
Centro-Oeste,DF,Brasilia,2024,11,21,27.3
Centro-Oeste,DF,Brasilia,2024,11,22,26.9
Centro-Oeste,DF,Brasilia,2024,11,23,25.8
Centro-Oeste,DF,Brasilia,2024,11,24,24.9
Centro-Oeste,DF,Brasilia,2024,11,25,24.1
Centro-Oeste,DF,Brasilia,2024,11,26,25.6
Centro-Oeste,DF,Brasilia,2024,11,27,25.9
Centro-Oeste,DF,Brasilia,2024,11,28,27.0
Centro-Oeste,DF,Brasilia,2024,11,29,27.4
Centro-Oeste,DF,Brasilia,2024,11,30,26.3
Centro-Oeste,DF,Brasilia,2024,12,1,26.5
Centro-Oeste,DF,Brasilia,2024,12,2,25.6
Centro-Oeste,DF,Brasilia,2024,12,3,26.1
Centro-Oeste,DF,Brasilia,2024,12,4,26.6
Centro-Oeste,DF,Brasilia,2024,12,5,26.1
Centro-Oeste,DF,Brasilia,2024,12,6,27.6
Centro-Oeste,DF,Brasilia,2024,12,7,28.8
Centro-Oeste,DF,Brasilia,2024,12,8,28.4
Centro-Oeste,DF,Brasilia,2024,12,9,28.6
Centro-Oeste,DF,Brasilia,2024,12,10,28.0
Centro-Oeste,DF,Brasilia,2024,12,11,28.1
Centro-Oeste,DF,Brasilia,2024,12,12,26.4
Centro-Oeste,DF,Brasilia,2024,12,13,27.8
Centro-Oeste,DF,Brasilia,2024,12,14,27.7
Centro-Oeste,DF,Brasilia,2024,12,15,26.4
Centro-Oeste,DF,Brasilia,2024,12,16,25.9
Centro-Oeste,DF,Brasilia,2024,12,17,26.1
Centro-Oeste,DF,Brasilia,2024,12,18,25.5
Centro-Oeste,DF,Brasilia,2024,12,19,27.2
Centro-Oeste,DF,Brasilia,2024,12,20,27.5
Centro-Oeste,DF,Brasilia,2024,12,21,26.0
Centro-Oeste,DF,Brasilia,2024,12,22,25.8
Centro-Oeste,DF,Brasilia,2024,12,23,27.3
Centro-Oeste,DF,Brasilia,2024,12,24,25.5
Centro-Oeste,DF,Brasilia,2024,12,25,24.7
Centro-Oeste,DF,Brasilia,2024,12,26,23.6
Centro-Oeste,DF,Brasilia,2024,12,27,24.3
Centro-Oeste,DF,Brasilia,2024,12,28,25.5
Centro-Oeste,DF,Brasilia,2024,12,29,26.0
Centro-Oeste,DF,Brasilia,2024,12,30,25.4
Centro-Oeste,DF,Brasilia,2024,12,31,25.3
Centro-Oeste,DF,Brasilia,2025,1,1,26.2
Centro-Oeste,DF,Brasilia,2025,1,2,25.9
Centro-Oeste,DF,Brasilia,2025,1,3,26.0
Centro-Oeste,DF,Brasilia,2025,1,4,28.0
Centro-Oeste,DF,Brasilia,2025,1,5,27.9
Centro-Oeste,DF,Brasilia,2025,1,6,24.6
Centro-Oeste,DF,Brasilia,2025,1,7,25.8
Centro-Oeste,DF,Brasilia,2025,1,8,24.1
Centro-Oeste,DF,Brasilia,2025,1,9,22.5
Centro-Oeste,DF,Brasilia,2025,1,10,25.5
Centro-Oeste,DF,Brasilia,2025,1,11,27.1
Centro-Oeste,DF,Brasilia,2025,1,12,26.3
Centro-Oeste,DF,Brasilia,2025,1,13,23.4
Centro-Oeste,DF,Brasilia,2025,1,14,22.7
Centro-Oeste,DF,Brasilia,2025,1,15,22.9
Centro-Oeste,DF,Brasilia,2025,1,16,22.5
Centro-Oeste,DF,Brasilia,2025,1,17,24.9
Centro-Oeste,DF,Brasilia,2025,1,18,26.5
Centro-Oeste,DF,Brasilia,2025,1,19,25.5
Centro-Oeste,DF,Brasilia,2025,1,20,26.0
Centro-Oeste,DF,Brasilia,2025,1,21,25.9
Centro-Oeste,DF,Brasilia,2025,1,22,27.1
Centro-Oeste,DF,Brasilia,2025,1,23,27.2
Centro-Oeste,DF,Brasilia,2025,1,24,27.1
Centro-Oeste,DF,Brasilia,2025,1,25,27.0
Centro-Oeste,DF,Brasilia,2025,1,26,27.2
Centro-Oeste,DF,Brasilia,2025,1,27,26.4
Centro-Oeste,DF,Brasilia,2025,1,28,27.8
Centro-Oeste,DF,Brasilia,2025,1,29,26.0
Centro-Oeste,DF,Brasilia,2025,1,30,23.1
Centro-Oeste,DF,Brasilia,2025,1,31,24.2
Centro-Oeste,DF,Brasilia,2025,2,1,25.1
Centro-Oeste,DF,Brasilia,2025,2,2,23.3
Centro-Oeste,DF,Brasilia,2025,2,3,24.9
Centro-Oeste,DF,Brasilia,2025,2,4,25.2
Centro-Oeste,DF,Brasilia,2025,2,5,25.7
Centro-Oeste,DF,Brasilia,2025,2,6,26.6
Centro-Oeste,DF,Brasilia,2025,2,7,27.0
Centro-Oeste,DF,Brasilia,2025,2,8,27.1
Centro-Oeste,DF,Brasilia,2025,2,9,25.4
Centro-Oeste,DF,Brasilia,2025,2,10,26.5
Centro-Oeste,DF,Brasilia,2025,2,11,26.6
Centro-Oeste,DF,Brasilia,2025,2,12,26.2
Centro-Oeste,DF,Brasilia,2025,2,13,27.0
Centro-Oeste,DF,Brasilia,2025,2,14,28.1
Centro-Oeste,DF,Brasilia,2025,2,15,27.5
Centro-Oeste,DF,Brasilia,2025,2,16,27.0
Centro-Oeste,DF,Brasilia,2025,2,17,28.2
Centro-Oeste,DF,Brasilia,2025,2,18,31.0
Centro-Oeste,DF,Brasilia,2025,2,19,31.8
Centro-Oeste,DF,Brasilia,2025,2,20,31.1
Centro-Oeste,DF,Brasilia,2025,2,21,31.2
Centro-Oeste,DF,Brasilia,2025,2,22,29.0
Centro-Oeste,DF,Brasilia,2025,2,23,28.6
Centro-Oeste,DF,Brasilia,2025,2,24,27.6
Centro-Oeste,DF,Brasilia,2025,2,25,27.0
Centro-Oeste,DF,Brasilia,2025,2,26,26.3
Centro-Oeste,DF,Brasilia,2025,2,27,27.4
Centro-Oeste,DF,Brasilia,2025,2,28,27.6
Centro-Oeste,DF,Brasilia,2025,3,1,26.1
Centro-Oeste,DF,Brasilia,2025,3,2,25.0
Centro-Oeste,DF,Brasilia,2025,3,3,27.9
Centro-Oeste,DF,Brasilia,2025,3,4,28.4
Centro-Oeste,DF,Brasilia,2025,3,5,26.9
Centro-Oeste,DF,Brasilia,2025,3,6,26.6
Centro-Oeste,DF,Brasilia,2025,3,7,29.0
Centro-Oeste,DF,Brasilia,2025,3,8,30.5
Centro-Oeste,DF,Brasilia,2025,3,9,30.7
Centro-Oeste,DF,Brasilia,2025,3,10,32.9
Centro-Oeste,DF,Brasilia,2025,3,11,31.0
Centro-Oeste,DF,Brasilia,2025,3,12,29.4
Centro-Oeste,DF,Brasilia,2025,3,13,28.4
Centro-Oeste,DF,Brasilia,2025,3,14,29.4
Centro-Oeste,DF,Brasilia,2025,3,15,29.2
Centro-Oeste,DF,Brasilia,2025,3,16,32.2
Centro-Oeste,DF,Brasilia,2025,3,17,30.6
Centro-Oeste,DF,Brasilia,2025,3,18,29.0
Centro-Oeste,DF,Brasilia,2025,3,19,30.0
Centro-Oeste,DF,Brasilia,2025,3,20,29.8
Centro-Oeste,DF,Brasilia,2025,3,21,27.7
Centro-Oeste,DF,Brasilia,2025,3,22,28.3
Centro-Oeste,DF,Brasilia,2025,3,23,26.5
Centro-Oeste,DF,Brasilia,2025,3,24,25.0
Centro-Oeste,DF,Brasilia,2025,3,25,25.2
Centro-Oeste,DF,Brasilia,2025,3,26,25.5
Centro-Oeste,DF,Brasilia,2025,3,27,26.2
Centro-Oeste,DF,Brasilia,2025,3,28,25.8
Centro-Oeste,DF,Brasilia,2025,3,29,26.8
Centro-Oeste,DF,Brasilia,2025,3,30,26.6
Centro-Oeste,DF,Brasilia,2025,3,31,28.4
Centro-Oeste,DF,Brasilia,2025,4,1,29.1
Centro-Oeste,DF,Brasilia,2025,4,2,29.9
Centro-Oeste,DF,Brasilia,2025,4,3,30.0
Centro-Oeste,DF,Brasilia,2025,4,4,27.6
Centro-Oeste,DF,Brasilia,2025,4,5,27.4
Centro-Oeste,DF,Brasilia,2025,4,6,27.9
Centro-Oeste,DF,Brasilia,2025,4,7,26.3
Centro-Oeste,DF,Brasilia,2025,4,8,26.0
Centro-Oeste,DF,Brasilia,2025,4,9,28.2
Centro-Oeste,DF,Brasilia,2025,4,10,26.1
Centro-Oeste,DF,Brasilia,2025,4,11,26.8
Centro-Oeste,DF,Brasilia,2025,4,12,26.9
Centro-Oeste,DF,Brasilia,2025,4,13,25.1
Centro-Oeste,DF,Brasilia,2025,4,14,25.1
Centro-Oeste,DF,Brasilia,2025,4,15,25.2
Centro-Oeste,DF,Brasilia,2025,4,16,25.4
Centro-Oeste,DF,Brasilia,2025,4,17,26.5
Centro-Oeste,DF,Brasilia,2025,4,18,26.8
Centro-Oeste,DF,Brasilia,2025,4,19,27.5
Centro-Oeste,DF,Brasilia,2025,4,20,26.4
Centro-Oeste,DF,Brasilia,2025,4,21,26.9
Centro-Oeste,DF,Brasilia,2025,4,22,26.5
Centro-Oeste,DF,Brasilia,2025,4,23,26.3
Centro-Oeste,DF,Brasilia,2025,4,24,27.0
Centro-Oeste,DF,Brasilia,2025,4,25,26.6
Centro-Oeste,DF,Brasilia,2025,4,26,27.5
Centro-Oeste,DF,Brasilia,2025,4,27,26.5
Centro-Oeste,DF,Brasilia,2025,4,28,25.6
Centro-Oeste,DF,Brasilia,2025,4,29,26.0
Centro-Oeste,DF,Brasilia,2025,4,30,25.9
Centro-Oeste,DF,Brasilia,2025,5,1,24.6
Centro-Oeste,DF,Brasilia,2025,5,2,24.9
Centro-Oeste,DF,Brasilia,2025,5,3,25.0
Centro-Oeste,DF,Brasilia,2025,5,4,25.4
Centro-Oeste,DF,Brasilia,2025,5,5,26.8
Centro-Oeste,DF,Brasilia,2025,5,6,27.4
Centro-Oeste,DF,Brasilia,2025,5,7,26.8
Centro-Oeste,DF,Brasilia,2025,5,8,27.0
Centro-Oeste,DF,Brasilia,2025,5,9,27.8
Centro-Oeste,DF,Brasilia,2025,5,10,27.4
Centro-Oeste,DF,Brasilia,2025,5,11,27.1
Centro-Oeste,DF,Brasilia,2025,5,12,25.5
Centro-Oeste,DF,Brasilia,2025,5,13,23.9
Centro-Oeste,DF,Brasilia,2025,5,14,23.0
Centro-Oeste,DF,Brasilia,2025,5,15,22.1
Centro-Oeste,DF,Brasilia,2025,5,16,22.4
Centro-Oeste,DF,Brasilia,2025,5,17,22.0
Centro-Oeste,DF,Brasilia,2025,5,18,23.1
Centro-Oeste,DF,Brasilia,2025,5,19,24.1
Centro-Oeste,DF,Brasilia,2025,5,20,24.5
Centro-Oeste,DF,Brasilia,2025,5,21,25.5
Centro-Oeste,DF,Brasilia,2025,5,22,25.5
Centro-Oeste,DF,Brasilia,2025,5,23,24.6
Centro-Oeste,DF,Brasilia,2025,5,24,25.9
Centro-Oeste,DF,Brasilia,2025,5,25,24.7
Centro-Oeste,DF,Brasilia,2025,5,26,25.1
Centro-Oeste,DF,Brasilia,2025,5,27,26.6
Centro-Oeste,DF,Brasilia,2025,5,28,27.2
Centro-Oeste,DF,Brasilia,2025,5,29,26.4
Centro-Oeste,DF,Brasilia,2025,5,30,25.4
Centro-Oeste,DF,Brasilia,2025,5,31,26.8
Centro-Oeste,DF,Brasilia,2025,6,1,24.8
Centro-Oeste,DF,Brasilia,2025,6,2,24.9
Centro-Oeste,DF,Brasilia,2025,6,3,24.8
Centro-Oeste,DF,Brasilia,2025,6,4,25.4
Centro-Oeste,DF,Brasilia,2025,6,5,25.9
Centro-Oeste,DF,Brasilia,2025,6,6,27.1
Centro-Oeste,DF,Brasilia,2025,6,7,27.6
Centro-Oeste,DF,Brasilia,2025,6,8,28.3
Centro-Oeste,DF,Brasilia,2025,6,9,27.7
Centro-Oeste,DF,Brasilia,2025,6,10,26.5
Centro-Oeste,DF,Brasilia,2025,6,11,27.5
Centro-Oeste,DF,Brasilia,2025,6,12,24.6
Centro-Oeste,DF,Brasilia,2025,6,13,23.7
Centro-Oeste,DF,Brasilia,2025,6,14,23.5
Centro-Oeste,DF,Brasilia,2025,6,15,24.0
Centro-Oeste,DF,Brasilia,2025,6,16,24.4
Centro-Oeste,DF,Brasilia,2025,6,17,24.8
Centro-Oeste,DF,Brasilia,2025,6,18,25.3
Centro-Oeste,DF,Brasilia,2025,6,19,24.1
Centro-Oeste,DF,Brasilia,2025,6,20,24.1
Centro-Oeste,DF,Brasilia,2025,6,21,26.4
Centro-Oeste,DF,Brasilia,2025,6,22,27.5
Centro-Oeste,DF,Brasilia,2025,6,23,28.5
Centro-Oeste,DF,Brasilia,2025,6,24,25.3
Centro-Oeste,DF,Brasilia,2025,6,25,24.9
Centro-Oeste,DF,Brasilia,2025,6,26,25.4
Centro-Oeste,DF,Brasilia,2025,6,27,26.4
Centro-Oeste,DF,Brasilia,2025,6,28,25.6
Centro-Oeste,DF,Brasilia,2025,6,29,27.0
Centro-Oeste,DF,Brasilia,2025,6,30,26.0
Centro-Oeste,DF,Brasilia,2025,7,1,25.7
Centro-Oeste,DF,Brasilia,2025,7,2,25.6
Centro-Oeste,DF,Brasilia,2025,7,3,24.4
Centro-Oeste,DF,Brasilia,2025,7,4,23.6
Centro-Oeste,DF,Brasilia,2025,7,5,23.6
Centro-Oeste,DF,Brasilia,2025,7,6,24.0
Centro-Oeste,DF,Brasilia,2025,7,7,25.2
Centro-Oeste,DF,Brasilia,2025,7,8,24.9
Centro-Oeste,DF,Brasilia,2025,7,9,24.6
Centro-Oeste,DF,Brasilia,2025,7,10,24.0
Centro-Oeste,DF,Brasilia,2025,7,11,22.5
Centro-Oeste,DF,Brasilia,2025,7,12,23.0
Centro-Oeste,DF,Brasilia,2025,7,13,22.9
Centro-Oeste,DF,Brasilia,2025,7,14,22.5
Centro-Oeste,DF,Brasilia,2025,7,15,24.5
Centro-Oeste,DF,Brasilia,2025,7,16,25.5
Centro-Oeste,DF,Brasilia,2025,7,17,24.8
Centro-Oeste,DF,Brasilia,2025,7,18,25.9
Centro-Oeste,DF,Brasilia,2025,7,19,26.4
Centro-Oeste,DF,Brasilia,2025,7,20,26.9
Centro-Oeste,DF,Brasilia,2025,7,21,26.6
Centro-Oeste,DF,Brasilia,2025,7,22,27.5
Centro-Oeste,DF,Brasilia,2025,7,23,27.1
Centro-Oeste,DF,Brasilia,2025,7,24,27.6
Centro-Oeste,DF,Brasilia,2025,7,25,28.0
Centro-Oeste,DF,Brasilia,2025,7,26,27.6
Centro-Oeste,DF,Brasilia,2025,7,27,27.5
Centro-Oeste,DF,Brasilia,2025,7,28,29.0
Centro-Oeste,DF,Brasilia,2025,7,29,28.3
Centro-Oeste,DF,Brasilia,2025,7,30,28.5
Centro-Oeste,DF,Brasilia,2025,7,31,27.9
Centro-Oeste,DF,Brasilia,2025,8,1,27.4
Centro-Oeste,DF,Brasilia,2025,8,2,26.3
Centro-Oeste,DF,Brasilia,2025,8,3,25.5
Centro-Oeste,DF,Brasilia,2025,8,4,27.4
Centro-Oeste,DF,Brasilia,2025,8,5,26.7
Centro-Oeste,DF,Brasilia,2025,8,6,27.2
Centro-Oeste,DF,Brasilia,2025,8,7,28.5
Centro-Oeste,DF,Brasilia,2025,8,8,28.4
Centro-Oeste,DF,Brasilia,2025,8,9,28.8
Centro-Oeste,DF,Brasilia,2025,8,10,28.1
Centro-Oeste,DF,Brasilia,2025,8,11,27.3
Centro-Oeste,DF,Brasilia,2025,8,12,28.1
Centro-Oeste,DF,Brasilia,2025,8,13,29.7
Centro-Oeste,DF,Brasilia,2025,8,14,29.9
Centro-Oeste,DF,Brasilia,2025,8,15,28.5
Centro-Oeste,DF,Brasilia,2025,8,16,27.5
Centro-Oeste,DF,Brasilia,2025,8,17,27.9
Centro-Oeste,DF,Brasilia,2025,8,18,28.3
Centro-Oeste,DF,Brasilia,2025,8,19,28.3
Centro-Oeste,DF,Brasilia,2025,8,20,29.2
Centro-Oeste,DF,Brasilia,2025,8,21,29.3
Centro-Oeste,DF,Brasilia,2025,8,22,29.2
Centro-Oeste,DF,Brasilia,2025,8,23,29.2
Centro-Oeste,DF,Brasilia,2025,8,24,29.1
Centro-Oeste,DF,Brasilia,2025,8,25,29.3
Centro-Oeste,DF,Brasilia,2025,8,26,29.0
Centro-Oeste,DF,Brasilia,2025,8,27,29.8
Centro-Oeste,DF,Brasilia,2025,8,28,29.2
Centro-Oeste,DF,Brasilia,2025,8,29,28.4
Centro-Oeste,DF,Brasilia,2025,8,30,27.2
Centro-Oeste,DF,Brasilia,2025,8,31,28.6
Centro-Oeste,DF,Brasilia,2025,9,1,27.7
Centro-Oeste,DF,Brasilia,2025,9,2,26.2
Centro-Oeste,DF,Brasilia,2025,9,3,25.4
Centro-Oeste,DF,Brasilia,2025,9,4,27.1
Centro-Oeste,DF,Brasilia,2025,9,5,27.9
Centro-Oeste,DF,Brasilia,2025,9,6,29.2
Centro-Oeste,DF,Brasilia,2025,9,7,30.0
Centro-Oeste,DF,Brasilia,2025,9,8,29.8
Centro-Oeste,DF,Brasilia,2025,9,9,33.2
Centro-Oeste,DF,Brasilia,2025,9,10,32.5
Centro-Oeste,DF,Brasilia,2025,9,11,32.8
Centro-Oeste,DF,Brasilia,2025,9,12,32.8
Centro-Oeste,DF,Brasilia,2025,9,13,32.3
Centro-Oeste,DF,Brasilia,2025,9,14,32.0
Centro-Oeste,DF,Brasilia,2025,9,15,31.7
Centro-Oeste,DF,Brasilia,2025,9,16,30.4
Centro-Oeste,DF,Brasilia,2025,9,17,26.1
Centro-Oeste,DF,Brasilia,2025,9,18,32.2
Centro-Oeste,DF,Brasilia,2025,9,19,27.9
Centro-Oeste,DF,Brasilia,2025,9,20,27.2
Centro-Oeste,DF,Brasilia,2025,9,21,31.0
Centro-Oeste,DF,Brasilia,2025,9,22,27.7
Centro-Oeste,DF,Brasilia,2025,9,23,27.3
Centro-Oeste,DF,Brasilia,2025,9,24,24.9
Centro-Oeste,DF,Brasilia,2025,9,25,25.3
Centro-Oeste,DF,Brasilia,2025,9,26,24.5
Centro-Oeste,DF,Brasilia,2025,9,27,26.4
Centro-Oeste,DF,Brasilia,2025,9,28,29.9
Centro-Oeste,DF,Brasilia,2025,9,29,31.0
Centro-Oeste,DF,Brasilia,2025,9,30,31.6
Centro-Oeste,DF,Brasilia,2025,10,1,31.5
Centro-Oeste,DF,Brasilia,2025,10,2,30.8
Centro-Oeste,DF,Brasilia,2025,10,3,29.9
Centro-Oeste,DF,Brasilia,2025,10,4,29.8
Centro-Oeste,DF,Brasilia,2025,10,5,30.0
Centro-Oeste,DF,Brasilia,2025,10,6,31.8
Centro-Oeste,DF,Brasilia,2025,10,7,32.1
Centro-Oeste,DF,Brasilia,2025,10,8,33.1
Centro-Oeste,DF,Brasilia,2025,10,9,30.5
Centro-Oeste,DF,Brasilia,2025,10,10,31.0
Centro-Oeste,DF,Brasilia,2025,10,11,31.0
Centro-Oeste,DF,Brasilia,2025,10,12,29.2
Centro-Oeste,DF,Brasilia,2025,10,13,28.4
Centro-Oeste,DF,Brasilia,2025,10,14,27.2
Centro-Oeste,DF,Brasilia,2025,10,15,26.7
Centro-Oeste,DF,Brasilia,2025,10,16,28.6
Centro-Oeste,DF,Brasilia,2025,10,17,30.0
Centro-Oeste,DF,Brasilia,2025,10,18,29.6
Centro-Oeste,DF,Brasilia,2025,10,19,27.9
Centro-Oeste,DF,Brasilia,2025,10,20,25.0
Centro-Oeste,DF,Brasilia,2025,10,21,20.0
Centro-Oeste,DF,Brasilia,2025,10,22,23.6
Centro-Oeste,DF,Brasilia,2025,10,23,25.0
Centro-Oeste,DF,Brasilia,2025,10,24,25.7
Centro-Oeste,DF,Brasilia,2025,10,25,27.4
Centro-Oeste,DF,Brasilia,2025,10,26,29.2
Centro-Oeste,DF,Brasilia,2025,10,27,30.4
Centro-Oeste,DF,Brasilia,2025,10,28,30.7
Centro-Oeste,DF,Brasilia,2025,10,29,32.0
Centro-Oeste,DF,Brasilia,2025,10,30,30.0
Centro-Oeste,DF,Brasilia,2025,10,31,24.4
Centro-Oeste,DF,Brasilia,2025,11,1,28.4
Centro-Oeste,DF,Brasilia,2025,11,2,30.4
Centro-Oeste,DF,Brasilia,2025,11,3,21.1
