Regiao,Estado,Cidade,Latitude,Longitude,Ano,Mes,Nome_Mes,Temp_Media_Mensal,Temp_Max_Media_Mensal,Temp_Min_Media_Mensal,Maior_Temp_Max,Menor_Temp_Min,Precipitacao_Total,Dias_Quentes,Dias_Muito_Quentes,Dias_Frios,Dias_Chuva_Forte,Dias_Extremos,Amplitude_Media
Nordeste,SE,Aracaju,-10.91,-37.07,2024,12,Dez,28.05,32.89,23.31,35.18,21.2,7.65,30,1,0,0,1,9.59
Nordeste,SE,Aracaju,-10.91,-37.07,2025,1,Jan,28.31,33.18,23.54,35.5,21.16,82.59,31,3,0,1,4,9.64
Nordeste,SE,Aracaju,-10.91,-37.07,2025,2,Fev,28.42,33.43,23.54,35.86,21.26,67.29,27,4,0,1,5,9.89
Nordeste,SE,Aracaju,-10.91,-37.07,2025,3,Mar,27.49,32.13,22.89,34.0,19.47,26.11,31,0,0,0,0,9.24
Nordeste,SE,Aracaju,-10.91,-37.07,2025,4,Abr,26.95,31.91,22.13,35.1,17.96,15.82,27,1,0,0,1,9.78
Nordeste,SE,Aracaju,-10.91,-37.07,2025,5,Mai,25.81,30.83,20.95,34.28,19.29,43.39,22,0,0,0,0,9.88
Nordeste,SE,Aracaju,-10.91,-37.07,2025,6,Jun,25.05,29.8,20.23,33.26,17.2,104.41,13,0,0,0,0,9.57
Nordeste,SE,Aracaju,-10.91,-37.07,2025,7,Jul,24.58,29.4,19.94,31.75,16.89,83.0,11,0,0,0,0,9.46
Nordeste,SE,Aracaju,-10.91,-37.07,2025,8,Ago,24.85,29.93,19.97,32.0,16.68,107.19,15,0,0,1,1,9.96
Nordeste,SE,Aracaju,-10.91,-37.07,2025,9,Set,25.32,30.36,20.46,32.67,16.97,110.7,20,0,0,2,2,9.9
Nordeste,SE,Aracaju,-10.91,-37.07,2025,10,Out,26.38,31.31,21.56,33.26,18.65,70.63,26,0,0,0,0,9.75
Nordeste,SE,Aracaju,-10.91,-37.07,2025,11,Nov,27.18,32.05,22.42,35.74,18.12,20.52,24,2,0,0,2,9.63
Nordeste,SE,Aracaju,-10.91,-37.07,2025,12,Dez,28.25,33.3,23.37,36.11,20.7,10.51,31,3,0,0,3,9.93
Norte,AC,Rio Branco,-9.97,-67.81,2011,1,Jan,28.43,33.19,23.81,35.94,21.0,641.74,31,4,0,13,16,9.38
Norte,AC,Rio Branco,-9.97,-67.81,2011,2,Fev,28.14,33.07,23.39,35.81,20.66,509.49,27,1,0,11,11,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2011,3,Mar,27.75,32.76,22.85,36.21,20.1,703.99,29,1,0,16,17,9.91
Norte,AC,Rio Branco,-9.97,-67.81,2011,4,Abr,27.15,31.83,22.55,34.48,19.25,293.78,27,0,0,5,5,9.28
Norte,AC,Rio Branco,-9.97,-67.81,2011,5,Mai,26.4,31.33,21.58,33.38,18.62,243.9,27,0,0,2,2,9.75
Norte,AC,Rio Branco,-9.97,-67.81,2011,6,Jun,25.58,30.42,21.03,32.67,16.97,179.54,20,0,0,1,1,9.39
Norte,AC,Rio Branco,-9.97,-67.81,2011,7,Jul,25.6,30.39,20.94,32.85,17.73,254.94,18,0,0,3,3,9.45
Norte,AC,Rio Branco,-9.97,-67.81,2011,8,Ago,25.12,29.72,20.71,33.03,18.11,159.88,13,0,0,2,2,9.01
Norte,AC,Rio Branco,-9.97,-67.81,2011,9,Set,26.28,31.09,21.64,34.12,19.81,221.1,26,0,0,2,2,9.46
Norte,AC,Rio Branco,-9.97,-67.81,2011,10,Out,27.14,32.05,22.45,34.8,19.56,178.53,30,0,0,2,2,9.6
Norte,AC,Rio Branco,-9.97,-67.81,2011,11,Nov,27.54,32.55,22.69,35.61,19.91,203.15,29,4,0,2,6,9.86
Norte,AC,Rio Branco,-9.97,-67.81,2011,12,Dez,28.33,33.22,23.4,36.38,20.27,474.98,31,3,0,9,12,9.82
Norte,AC,Rio Branco,-9.97,-67.81,2012,1,Jan,28.63,33.47,23.96,36.68,21.22,424.49,30,6,0,9,14,9.51
Norte,AC,Rio Branco,-9.97,-67.81,2012,2,Fev,28.12,33.06,23.33,36.08,20.56,417.74,29,2,0,9,11,9.73
Norte,AC,Rio Branco,-9.97,-67.81,2012,3,Mar,27.75,32.42,23.32,34.46,20.91,520.26,30,0,0,12,12,9.09
Norte,AC,Rio Branco,-9.97,-67.81,2012,4,Abr,27.02,31.84,22.32,34.43,20.32,418.44,25,0,0,6,6,9.52
Norte,AC,Rio Branco,-9.97,-67.81,2012,5,Mai,26.43,31.41,21.65,34.87,18.1,217.16,27,0,0,4,4,9.76
Norte,AC,Rio Branco,-9.97,-67.81,2012,6,Jun,25.65,30.5,20.98,33.82,18.32,223.93,20,0,0,4,4,9.52
Norte,AC,Rio Branco,-9.97,-67.81,2012,7,Jul,25.39,30.29,20.56,32.8,16.36,177.3,19,0,0,1,1,9.73
Norte,AC,Rio Branco,-9.97,-67.81,2012,8,Ago,25.85,30.5,21.4,32.95,18.67,127.41,21,0,0,0,0,9.1
Norte,AC,Rio Branco,-9.97,-67.81,2012,9,Set,25.82,30.61,21.29,33.16,18.37,206.68,20,0,0,3,3,9.31
Norte,AC,Rio Branco,-9.97,-67.81,2012,10,Out,27.1,32.06,22.29,34.34,19.11,169.77,30,0,0,1,1,9.76
Norte,AC,Rio Branco,-9.97,-67.81,2012,11,Nov,27.78,32.64,22.9,35.35,20.61,271.24,29,1,0,6,7,9.75
Norte,AC,Rio Branco,-9.97,-67.81,2012,12,Dez,28.31,33.06,23.68,36.66,21.07,307.49,31,5,0,4,8,9.38
Norte,AC,Rio Branco,-9.97,-67.81,2013,1,Jan,28.62,33.46,23.91,36.36,21.3,640.2,31,4,0,15,16,9.56
Norte,AC,Rio Branco,-9.97,-67.81,2013,2,Fev,28.46,33.53,23.63,37.22,20.92,411.73,27,7,0,7,10,9.9
Norte,AC,Rio Branco,-9.97,-67.81,2013,3,Mar,27.91,32.67,23.23,35.56,16.42,625.24,30,2,0,11,12,9.44
Norte,AC,Rio Branco,-9.97,-67.81,2013,4,Abr,27.15,32.18,22.35,34.28,20.37,281.4,30,0,0,4,4,9.83
Norte,AC,Rio Branco,-9.97,-67.81,2013,5,Mai,26.51,31.33,21.86,34.71,18.72,177.53,25,0,0,1,1,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2013,6,Jun,25.62,30.41,20.94,33.2,18.88,234.44,18,0,0,4,4,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2013,7,Jul,25.48,30.27,20.83,33.08,18.7,239.12,14,0,0,2,2,9.44
Norte,AC,Rio Branco,-9.97,-67.81,2013,8,Ago,25.6,30.5,20.93,33.23,18.79,265.22,20,0,0,2,2,9.57
Norte,AC,Rio Branco,-9.97,-67.81,2013,9,Set,26.37,31.33,21.56,34.81,19.28,172.87,24,0,0,3,3,9.77
Norte,AC,Rio Branco,-9.97,-67.81,2013,10,Out,26.69,31.76,21.89,34.24,20.08,181.91,27,0,0,3,3,9.87
Norte,AC,Rio Branco,-9.97,-67.81,2013,11,Nov,27.63,32.77,22.64,35.43,20.06,299.08,30,2,0,8,9,10.12
Norte,AC,Rio Branco,-9.97,-67.81,2013,12,Dez,28.71,33.48,24.11,35.96,22.57,614.33,31,4,0,12,16,9.37
Norte,AC,Rio Branco,-9.97,-67.81,2014,1,Jan,28.5,33.5,23.86,35.94,21.21,650.9,31,3,0,13,13,9.64
Norte,AC,Rio Branco,-9.97,-67.81,2014,2,Fev,28.21,33.05,23.51,37.65,20.78,289.73,28,3,0,4,7,9.54
Norte,AC,Rio Branco,-9.97,-67.81,2014,3,Mar,27.5,32.28,22.83,35.35,19.75,469.69,31,1,0,10,10,9.45
Norte,AC,Rio Branco,-9.97,-67.81,2014,4,Abr,27.07,31.9,22.42,35.21,20.42,434.58,28,1,0,9,10,9.48
Norte,AC,Rio Branco,-9.97,-67.81,2014,5,Mai,26.12,31.15,21.23,35.83,17.94,275.08,22,1,0,4,4,9.92
Norte,AC,Rio Branco,-9.97,-67.81,2014,6,Jun,25.63,30.5,20.84,32.99,18.4,329.33,18,0,0,5,5,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2014,7,Jul,25.62,30.51,20.82,33.22,18.15,213.15,20,0,0,4,4,9.69
Norte,AC,Rio Branco,-9.97,-67.81,2014,8,Ago,25.44,30.56,20.52,33.73,17.66,130.68,20,0,0,1,1,10.04
Norte,AC,Rio Branco,-9.97,-67.81,2014,9,Set,25.88,30.72,21.2,33.41,18.21,242.61,20,0,0,3,3,9.52
Norte,AC,Rio Branco,-9.97,-67.81,2014,10,Out,27.16,32.01,22.33,34.37,19.91,180.47,30,0,0,1,1,9.68
Norte,AC,Rio Branco,-9.97,-67.81,2014,11,Nov,28.09,33.25,23.01,36.52,20.44,253.55,29,3,0,4,6,10.24
Norte,AC,Rio Branco,-9.97,-67.81,2014,12,Dez,28.69,33.66,23.8,37.55,21.27,497.76,31,7,0,7,12,9.86
Norte,AC,Rio Branco,-9.97,-67.81,2015,1,Jan,28.91,33.95,23.97,38.28,22.06,567.69,31,5,0,12,14,9.98
Norte,AC,Rio Branco,-9.97,-67.81,2015,2,Fev,28.23,33.08,23.54,35.93,21.06,517.03,28,1,0,11,12,9.55
Norte,AC,Rio Branco,-9.97,-67.81,2015,3,Mar,27.85,32.71,23.01,35.12,19.99,349.68,29,1,0,4,5,9.7
Norte,AC,Rio Branco,-9.97,-67.81,2015,4,Abr,27.03,31.86,22.33,33.91,19.65,437.03,28,0,0,8,8,9.53
Norte,AC,Rio Branco,-9.97,-67.81,2015,5,Mai,26.23,31.11,21.47,34.26,19.1,291.58,23,0,0,5,5,9.64
Norte,AC,Rio Branco,-9.97,-67.81,2015,6,Jun,25.81,30.74,21.05,33.31,18.79,148.8,23,0,0,1,1,9.68
Norte,AC,Rio Branco,-9.97,-67.81,2015,7,Jul,25.63,30.57,20.76,34.46,15.37,194.76,20,0,0,3,3,9.81
Norte,AC,Rio Branco,-9.97,-67.81,2015,8,Ago,25.78,30.91,20.84,33.53,18.09,214.93,21,0,0,3,3,10.07
Norte,AC,Rio Branco,-9.97,-67.81,2015,9,Set,26.3,31.26,21.48,36.13,17.67,189.47,25,1,0,2,3,9.77
Norte,AC,Rio Branco,-9.97,-67.81,2015,10,Out,26.99,32.0,22.21,33.95,19.47,293.8,30,0,0,3,3,9.78
Norte,AC,Rio Branco,-9.97,-67.81,2015,11,Nov,27.82,32.77,23.0,35.02,21.04,148.67,30,1,0,1,2,9.77
Norte,AC,Rio Branco,-9.97,-67.81,2015,12,Dez,28.43,33.36,23.71,36.29,21.09,408.03,31,2,0,6,8,9.65
Norte,AC,Rio Branco,-9.97,-67.81,2016,1,Jan,28.89,33.63,24.28,35.94,22.07,484.25,31,6,0,9,14,9.35
Norte,AC,Rio Branco,-9.97,-67.81,2016,2,Fev,28.64,33.15,24.12,36.49,21.21,463.26,29,5,0,9,11,9.04
Norte,AC,Rio Branco,-9.97,-67.81,2016,3,Mar,28.22,32.87,23.66,36.81,20.97,578.12,30,2,0,12,14,9.2
Norte,AC,Rio Branco,-9.97,-67.81,2016,4,Abr,27.36,32.24,22.57,36.18,19.65,398.66,29,1,0,8,9,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2016,5,Mai,25.95,30.78,21.39,34.03,18.59,192.85,22,0,0,2,2,9.39
Norte,AC,Rio Branco,-9.97,-67.81,2016,6,Jun,25.37,30.43,20.48,32.64,17.79,201.67,18,0,0,2,2,9.95
Norte,AC,Rio Branco,-9.97,-67.81,2016,7,Jul,25.79,30.56,21.02,32.0,18.09,323.09,22,0,0,3,3,9.53
Norte,AC,Rio Branco,-9.97,-67.81,2016,8,Ago,26.18,31.13,21.33,33.46,17.44,168.99,23,0,0,3,3,9.8
Norte,AC,Rio Branco,-9.97,-67.81,2016,9,Set,25.76,30.45,21.24,32.99,19.26,354.44,20,0,0,4,4,9.2
Norte,AC,Rio Branco,-9.97,-67.81,2016,10,Out,27.17,32.15,22.41,35.56,19.69,197.06,29,2,0,2,4,9.74
Norte,AC,Rio Branco,-9.97,-67.81,2016,11,Nov,27.87,32.42,23.34,35.18,19.31,287.85,30,1,0,4,5,9.08
Norte,AC,Rio Branco,-9.97,-67.81,2016,12,Dez,28.45,33.49,23.7,37.42,21.6,532.32,31,5,0,11,15,9.79
Norte,AC,Rio Branco,-9.97,-67.81,2017,1,Jan,28.78,33.81,24.0,38.53,20.33,801.38,31,5,0,15,17,9.81
Norte,AC,Rio Branco,-9.97,-67.81,2017,2,Fev,28.69,33.45,24.2,35.86,22.21,572.39,28,4,0,10,12,9.25
Norte,AC,Rio Branco,-9.97,-67.81,2017,3,Mar,27.72,32.62,23.0,35.47,20.98,484.36,29,1,0,9,10,9.62
Norte,AC,Rio Branco,-9.97,-67.81,2017,4,Abr,27.2,32.04,22.56,34.21,20.76,374.6,28,0,0,7,7,9.48
Norte,AC,Rio Branco,-9.97,-67.81,2017,5,Mai,26.37,31.38,21.52,34.92,18.93,210.65,25,0,0,4,4,9.86
Norte,AC,Rio Branco,-9.97,-67.81,2017,6,Jun,25.65,30.62,20.88,33.96,18.39,273.69,19,0,0,7,7,9.74
Norte,AC,Rio Branco,-9.97,-67.81,2017,7,Jul,25.83,30.65,21.13,34.29,18.8,156.36,22,0,0,2,2,9.52
Norte,AC,Rio Branco,-9.97,-67.81,2017,8,Ago,25.94,30.84,21.15,32.48,18.12,180.73,23,0,0,2,2,9.7
Norte,AC,Rio Branco,-9.97,-67.81,2017,9,Set,26.25,31.09,21.51,36.27,18.88,172.34,22,1,0,0,1,9.58
Norte,AC,Rio Branco,-9.97,-67.81,2017,10,Out,27.0,31.81,22.34,34.95,19.04,201.11,29,0,0,2,2,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2017,11,Nov,27.63,32.43,22.92,35.1,18.13,274.82,29,2,0,4,6,9.5
Norte,AC,Rio Branco,-9.97,-67.81,2017,12,Dez,28.44,33.21,23.69,35.99,20.72,488.09,31,5,0,8,13,9.52
Norte,AC,Rio Branco,-9.97,-67.81,2018,1,Jan,29.13,33.98,24.34,36.81,21.64,466.97,31,6,0,11,14,9.65
Norte,AC,Rio Branco,-9.97,-67.81,2018,2,Fev,28.2,33.13,23.45,35.19,19.01,351.26,28,1,0,7,8,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2018,3,Mar,27.8,32.29,23.34,35.0,21.1,491.72,30,1,0,8,9,8.95
Norte,AC,Rio Branco,-9.97,-67.81,2018,4,Abr,27.12,32.25,22.21,35.17,19.65,442.42,28,3,0,7,10,10.04
Norte,AC,Rio Branco,-9.97,-67.81,2018,5,Mai,26.33,31.36,21.43,33.86,18.98,330.11,26,0,0,5,5,9.93
Norte,AC,Rio Branco,-9.97,-67.81,2018,6,Jun,25.73,30.6,21.0,34.0,17.38,259.25,20,0,0,6,6,9.61
Norte,AC,Rio Branco,-9.97,-67.81,2018,7,Jul,25.85,30.85,21.14,33.63,17.24,141.82,25,0,0,1,1,9.71
Norte,AC,Rio Branco,-9.97,-67.81,2018,8,Ago,25.8,30.92,20.83,33.2,18.31,321.64,23,0,0,5,5,10.09
Norte,AC,Rio Branco,-9.97,-67.81,2018,9,Set,26.36,31.28,21.69,33.9,19.05,230.99,24,0,0,2,2,9.6
Norte,AC,Rio Branco,-9.97,-67.81,2018,10,Out,27.0,31.68,22.33,33.96,19.98,114.33,26,0,0,0,0,9.35
Norte,AC,Rio Branco,-9.97,-67.81,2018,11,Nov,27.89,32.68,23.23,36.19,20.53,273.11,28,3,0,5,7,9.45
Norte,AC,Rio Branco,-9.97,-67.81,2018,12,Dez,28.29,33.45,23.38,37.1,20.57,551.66,29,6,0,8,12,10.08
Norte,AC,Rio Branco,-9.97,-67.81,2019,1,Jan,28.68,33.6,23.95,36.35,19.12,460.47,31,3,0,8,10,9.66
Norte,AC,Rio Branco,-9.97,-67.81,2019,2,Fev,28.54,33.31,23.91,35.58,20.08,497.1,28,3,0,12,13,9.39
Norte,AC,Rio Branco,-9.97,-67.81,2019,3,Mar,28.03,32.92,23.24,36.19,20.34,589.89,30,4,0,9,12,9.69
Norte,AC,Rio Branco,-9.97,-67.81,2019,4,Abr,27.1,31.93,22.33,35.05,20.58,433.96,28,1,0,8,9,9.6
Norte,AC,Rio Branco,-9.97,-67.81,2019,5,Mai,26.13,31.03,21.38,33.92,18.78,220.12,20,0,0,4,4,9.65
Norte,AC,Rio Branco,-9.97,-67.81,2019,6,Jun,25.92,30.85,21.2,34.68,18.61,196.01,20,0,0,2,2,9.64
Norte,AC,Rio Branco,-9.97,-67.81,2019,7,Jul,25.62,30.28,21.05,32.59,18.49,263.6,18,0,0,4,4,9.23
Norte,AC,Rio Branco,-9.97,-67.81,2019,8,Ago,25.83,30.74,21.19,33.94,18.99,174.05,25,0,0,3,3,9.55
Norte,AC,Rio Branco,-9.97,-67.81,2019,9,Set,25.76,30.52,21.12,33.17,17.14,145.97,19,0,0,1,1,9.41
Norte,AC,Rio Branco,-9.97,-67.81,2019,10,Out,26.9,31.67,22.3,34.45,18.04,212.03,27,0,0,3,3,9.37
Norte,AC,Rio Branco,-9.97,-67.81,2019,11,Nov,27.84,32.74,23.0,34.72,20.39,246.63,29,0,0,3,3,9.73
Norte,AC,Rio Branco,-9.97,-67.81,2019,12,Dez,28.23,32.79,23.8,35.04,21.06,472.27,30,1,0,10,11,8.99
Norte,AC,Rio Branco,-9.97,-67.81,2020,1,Jan,28.56,33.52,23.7,35.44,22.04,556.91,31,5,0,13,17,9.82
Norte,AC,Rio Branco,-9.97,-67.81,2020,2,Fev,28.04,32.88,23.29,35.17,20.7,480.77,29,1,0,11,12,9.6
Norte,AC,Rio Branco,-9.97,-67.81,2020,3,Mar,27.97,33.1,23.07,34.83,18.98,435.29,31,0,0,12,12,10.03
Norte,AC,Rio Branco,-9.97,-67.81,2020,4,Abr,27.26,32.08,22.59,35.46,19.75,379.89,26,2,0,7,8,9.49
Norte,AC,Rio Branco,-9.97,-67.81,2020,5,Mai,26.21,31.17,21.33,33.3,19.25,202.36,28,0,0,2,2,9.84
Norte,AC,Rio Branco,-9.97,-67.81,2020,6,Jun,26.09,31.03,21.34,33.49,19.04,245.01,26,0,0,2,2,9.69
Norte,AC,Rio Branco,-9.97,-67.81,2020,7,Jul,25.14,30.31,20.18,33.79,18.21,246.73,20,0,0,4,4,10.13
Norte,AC,Rio Branco,-9.97,-67.81,2020,8,Ago,25.39,30.24,20.79,34.16,17.94,142.18,17,0,0,1,1,9.45
Norte,AC,Rio Branco,-9.97,-67.81,2020,9,Set,26.42,31.36,21.68,33.85,18.91,182.34,25,0,0,2,2,9.68
Norte,AC,Rio Branco,-9.97,-67.81,2020,10,Out,27.1,32.13,22.26,35.61,19.72,203.38,28,1,0,1,2,9.87
Norte,AC,Rio Branco,-9.97,-67.81,2020,11,Nov,27.91,32.88,23.09,35.11,20.59,224.58,30,3,0,4,7,9.79
Norte,AC,Rio Branco,-9.97,-67.81,2020,12,Dez,28.8,33.68,24.15,35.89,21.58,476.47,31,4,0,11,14,9.53
Norte,AC,Rio Branco,-9.97,-67.81,2021,1,Jan,28.76,33.95,23.67,36.42,18.92,531.95,31,8,0,7,12,10.28
Norte,AC,Rio Branco,-9.97,-67.81,2021,2,Fev,28.58,33.59,23.88,36.04,20.75,521.78,28,4,0,11,13,9.71
Norte,AC,Rio Branco,-9.97,-67.81,2021,3,Mar,27.86,32.87,22.9,35.05,20.66,453.1,30,1,0,8,8,9.97
Norte,AC,Rio Branco,-9.97,-67.81,2021,4,Abr,27.33,32.18,22.6,35.8,18.97,466.27,27,1,0,11,11,9.58
Norte,AC,Rio Branco,-9.97,-67.81,2021,5,Mai,26.76,31.8,21.96,33.71,20.35,140.73,29,0,0,1,1,9.85
Norte,AC,Rio Branco,-9.97,-67.81,2021,6,Jun,26.07,30.97,21.14,33.68,18.41,200.39,22,0,0,4,4,9.84
Norte,AC,Rio Branco,-9.97,-67.81,2021,7,Jul,25.66,30.37,21.13,32.44,18.22,212.59,20,0,0,3,3,9.24
Norte,AC,Rio Branco,-9.97,-67.81,2021,8,Ago,25.59,30.47,20.89,32.98,17.54,190.73,18,0,0,3,3,9.58
Norte,AC,Rio Branco,-9.97,-67.81,2021,9,Set,26.62,31.42,21.95,33.22,19.7,153.46,26,0,0,1,1,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2021,10,Out,27.17,32.08,22.47,33.79,20.17,131.69,30,0,0,2,2,9.61
Norte,AC,Rio Branco,-9.97,-67.81,2021,11,Nov,27.76,32.63,23.06,35.44,19.73,275.05,30,1,0,5,6,9.57
Norte,AC,Rio Branco,-9.97,-67.81,2021,12,Dez,28.46,33.23,23.82,36.0,21.57,437.08,31,3,0,7,10,9.42
Norte,AC,Rio Branco,-9.97,-67.81,2022,1,Jan,28.77,33.71,24.05,37.47,21.73,433.65,31,5,0,11,13,9.66
Norte,AC,Rio Branco,-9.97,-67.81,2022,2,Fev,28.91,33.68,24.18,37.08,20.33,411.67,28,2,0,8,8,9.5
Norte,AC,Rio Branco,-9.97,-67.81,2022,3,Mar,28.41,33.22,23.82,35.37,20.74,698.79,31,2,0,12,13,9.39
Norte,AC,Rio Branco,-9.97,-67.81,2022,4,Abr,27.59,32.57,22.89,35.74,18.94,411.33,28,1,0,4,5,9.68
Norte,AC,Rio Branco,-9.97,-67.81,2022,5,Mai,26.41,31.12,21.85,35.38,17.13,307.3,23,1,0,5,6,9.27
Norte,AC,Rio Branco,-9.97,-67.81,2022,6,Jun,26.04,30.72,21.39,33.76,18.97,152.57,22,0,0,2,2,9.32
Norte,AC,Rio Branco,-9.97,-67.81,2022,7,Jul,25.6,30.43,21.02,34.23,18.73,409.53,17,0,0,6,6,9.4
Norte,AC,Rio Branco,-9.97,-67.81,2022,8,Ago,25.4,30.21,20.78,32.96,17.76,208.64,19,0,0,3,3,9.43
Norte,AC,Rio Branco,-9.97,-67.81,2022,9,Set,26.12,31.27,21.06,33.53,17.06,135.15,23,0,0,1,1,10.21
Norte,AC,Rio Branco,-9.97,-67.81,2022,10,Out,26.93,31.73,22.36,34.24,20.13,208.52,28,0,0,1,1,9.36
Norte,AC,Rio Branco,-9.97,-67.81,2022,11,Nov,27.86,33.03,23.0,35.37,20.57,258.24,30,2,0,2,3,10.03
Norte,AC,Rio Branco,-9.97,-67.81,2022,12,Dez,28.64,33.48,23.85,35.41,21.09,716.07,31,2,0,13,14,9.62
Norte,AC,Rio Branco,-9.97,-67.81,2023,1,Jan,28.89,33.64,24.21,36.08,21.42,444.35,31,5,0,10,15,9.43
Norte,AC,Rio Branco,-9.97,-67.81,2023,2,Fev,28.67,33.6,23.94,35.39,21.18,519.93,28,2,0,9,10,9.66
Norte,AC,Rio Branco,-9.97,-67.81,2023,3,Mar,28.07,32.86,23.33,34.7,20.89,484.65,31,0,0,10,10,9.53
Norte,AC,Rio Branco,-9.97,-67.81,2023,4,Abr,27.23,32.17,22.46,34.04,20.74,388.5,30,0,0,4,4,9.71
Norte,AC,Rio Branco,-9.97,-67.81,2023,5,Mai,25.97,30.91,21.25,33.55,18.28,157.24,23,0,0,1,1,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2023,6,Jun,25.82,30.63,21.09,33.81,18.04,206.76,18,0,0,4,4,9.54
Norte,AC,Rio Branco,-9.97,-67.81,2023,7,Jul,25.66,30.55,20.83,32.83,17.1,197.25,22,0,0,2,2,9.72
Norte,AC,Rio Branco,-9.97,-67.81,2023,8,Ago,25.51,30.27,20.82,32.12,18.13,153.85,18,0,0,2,2,9.46
Norte,AC,Rio Branco,-9.97,-67.81,2023,9,Set,26.21,31.14,21.37,34.27,17.68,156.81,26,0,0,1,1,9.77
Norte,AC,Rio Branco,-9.97,-67.81,2023,10,Out,27.19,32.07,22.44,34.42,20.5,253.85,28,0,0,3,3,9.63
Norte,AC,Rio Branco,-9.97,-67.81,2023,11,Nov,28.5,33.46,23.79,35.63,20.81,233.42,30,4,0,2,5,9.67
Norte,AC,Rio Branco,-9.97,-67.81,2023,12,Dez,28.53,33.62,23.65,36.36,21.17,382.2,31,4,0,4,7,9.97
Norte,AC,Rio Branco,-9.97,-67.81,2024,1,Jan,28.56,33.47,23.83,35.65,21.16,693.07,31,9,0,11,16,9.64
Norte,AC,Rio Branco,-9.97,-67.81,2024,2,Fev,28.59,33.46,23.89,37.12,21.7,664.84,29,4,0,16,18,9.57
Norte,AC,Rio Branco,-9.97,-67.81,2024,3,Mar,28.34,33.38,23.55,38.3,20.62,538.14,31,7,0,12,16,9.83
Norte,AC,Rio Branco,-9.97,-67.81,2024,4,Abr,27.3,32.19,22.56,34.22,19.52,334.77,28,0,0,7,7,9.63
Norte,AC,Rio Branco,-9.97,-67.81,2024,5,Mai,26.37,31.2,21.74,34.25,17.41,252.72,27,0,0,4,4,9.46
Norte,AC,Rio Branco,-9.97,-67.81,2024,6,Jun,26.23,31.04,21.49,33.49,18.82,226.73,27,0,0,2,2,9.55
Norte,AC,Rio Branco,-9.97,-67.81,2024,7,Jul,25.42,30.34,20.73,32.74,17.15,213.5,18,0,0,3,3,9.61
Norte,AC,Rio Branco,-9.97,-67.81,2024,8,Ago,25.91,30.72,21.25,34.18,18.53,346.1,19,0,0,6,6,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2024,9,Set,26.17,31.12,21.46,33.42,18.59,276.77,22,0,0,5,5,9.66
Norte,AC,Rio Branco,-9.97,-67.81,2024,10,Out,26.98,31.81,22.27,34.39,19.87,174.46,30,0,0,2,2,9.54
Norte,AC,Rio Branco,-9.97,-67.81,2024,11,Nov,27.97,33.32,22.84,35.33,20.72,157.05,30,2,0,3,5,10.48
Norte,AC,Rio Branco,-9.97,-67.81,2024,12,Dez,28.48,33.59,23.58,36.36,20.62,454.84,31,6,0,9,14,10.01
Norte,AC,Rio Branco,-9.97,-67.81,2025,1,Jan,28.77,33.6,24.33,36.59,21.62,452.41,30,7,0,9,13,9.27
Norte,AC,Rio Branco,-9.97,-67.81,2025,2,Fev,28.49,33.33,23.76,36.05,19.6,532.76,28,4,0,12,16,9.56
Norte,AC,Rio Branco,-9.97,-67.81,2025,3,Mar,27.81,32.62,23.15,35.52,21.12,412.25,30,1,0,9,10,9.47
Norte,AC,Rio Branco,-9.97,-67.81,2025,4,Abr,27.72,32.45,23.19,34.92,21.2,402.6,29,0,0,7,7,9.26
Norte,AC,Rio Branco,-9.97,-67.81,2025,5,Mai,26.36,31.24,21.64,34.17,18.27,244.37,23,0,0,3,3,9.59
Norte,AC,Rio Branco,-9.97,-67.81,2025,6,Jun,26.2,30.87,21.75,34.45,17.32,185.28,24,0,0,2,2,9.12
Norte,AC,Rio Branco,-9.97,-67.81,2025,7,Jul,25.91,30.96,21.14,33.67,18.47,158.74,23,0,0,0,0,9.81
Norte,AC,Rio Branco,-9.97,-67.81,2025,8,Ago,25.78,30.74,21.02,33.19,19.27,222.47,20,0,0,3,3,9.71
Norte,AC,Rio Branco,-9.97,-67.81,2025,9,Set,26.73,31.61,22.03,34.06,17.98,234.56,27,0,0,5,5,9.59
Norte,AC,Rio Branco,-9.97,-67.81,2025,10,Out,27.27,32.21,22.48,34.39,19.49,163.56,30,0,0,1,1,9.74
Norte,AC,Rio Branco,-9.97,-67.81,2025,11,Nov,27.79,32.81,23.04,36.14,19.63,332.07,30,4,0,5,8,9.77
Norte,AC,Rio Branco,-9.97,-67.81,2025,12,Dez,27.94,33.18,22.83,35.85,20.0,427.42,30,3,0,9,11,10.35
Norte,AM,Manaus,-3.11,-60.02,2011,1,Jan,29.29,33.94,24.72,36.78,21.56,330.75,31,8,0,6,14,9.22
Norte,AM,Manaus,-3.11,-60.02,2011,2,Fev,28.91,33.41,24.57,36.71,21.86,613.52,27,4,0,12,13,8.84
